,etat,marque,adresse,region,prix,description,image_links
457,Venant,Huawei,Hlm,Dakar,47000 ,Marque : HUAWEIModèle : Nova 3iTaille écran : 6.3″Résolution d'affichage : 1080×2340 pixelsRAM : 4GoSTOCKAGE : 64Go,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/b579517fa75a2716a1a9aa7919c99ac3/-/horizon-files-prod/ed/picture/qxj2ex2v/6d7179fcdf5f0be401e5fc44f962ef3ec0f50989.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/3e6295f4f4a30adccaf7dae00e879f53/-/horizon-files-prod/ed/picture/qxj2ex2v/72dcb6a9562bfdb1a95b7a3978e9391b94fa9161.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/7414f361c898c6f36b7d5b03debeffbd/-/horizon-files-prod/ed/picture/qxj2ex2v/51f55b88df26be64909637e97e3297acb4c8ad38.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f38a9df96dae5536b1e015c730593376/-/horizon-files-prod/ed/picture/qxj2ex2v/c19a0d5a1be02a1969958895012fa5df808b3865.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/99c3de9b4dc7eca34773bc2e53215ace/-/horizon-files-prod/ed/picture/qxj2ex2v/28ee8db8894fc9503e073165148c278902c88f96.jpg']"
458,Venant,iPhone,Sicap Liberté,Dakar,620000 ,Bonjour je vend un iPhone 14 pro Max 128 go venat authentique disponible à bone prix,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/93291979afd479448b2a1c2797bab80b/-/horizon-files-prod/ed/picture/qngxn2xz/482f29d66fbdd6f313a1503f85d9a69d885f69ab.jpg', nan, nan, nan, nan]"
459,Venant,Samsung,Hlm,Dakar,57000 ,"Samsung Galaxy A30 Android smartphone. 6.4″ display, 4000 mAh battery, 64 GB storage, 4 GB RAM, ...","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/79ec1e0a0b4ef7da346f5c9b4a787bd9/-/horizon-files-prod/ed/picture/qpd6q26p/4d25951f4c0c2d9234c53be4452c752fe56ff315.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/5139b57d0262d9bfefb4d3da7eb51c84/-/horizon-files-prod/ed/picture/qpd6q26p/0251038e065d53e6c057591fb9ce2210868ddf07.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/8a2dd46640502b6a5ee373f087887236/-/horizon-files-prod/ed/picture/qpd6q26p/efc29b5d5f86d59939601acca3501231e5960b49.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4900c50d259ae349c3dd5977c76422d5/-/horizon-files-prod/ed/picture/qpd6q26p/3bdf344475fa62e0f3584d14c17142e17290004a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/11efa31359ad924e22d86ad1d3b438c5/-/horizon-files-prod/ed/picture/qpd6q26p/4d25951f4c0c2d9234c53be4452c752fe56ff315.jpg']"
460,Neuf,iPhone,Plateau,Dakar,625000 ,Vente Iphone 15 plus authentique officiel neuf 128 Go si intéressé appelle moi vendue sur facture et garantie au magasin. Livraison possible,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5ab90ae7c651f1b7815bbc2953a3db02/-/horizon-files-prod/ed/picture/qj4r724v/c28626b21b9484b1b2ba23ff6240d44882f365a7.jpg', nan, nan, nan, nan]"
461,Neuf,iPhone,Médina,Dakar,450000 ,"14 plus 256G batterie 100%
authentique tout propre
Échange possibleendu sur facture et garantie","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e27dff431490a8898b7e662525ef4300/-/horizon-files-prod/ed/picture/qdekj2j0/a8a3c543ffd7ead9bd3ea499143fa0337e5ceac1.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/67cf143e859297290af988e455790940/-/horizon-files-prod/ed/picture/qdekj2j0/a34f172f1b59314b09881abd6275c31b0be69b1f.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/7bc12abf96da6c497768f46d5dd268fc/-/horizon-files-prod/ed/picture/qdekj2j0/a8a3c543ffd7ead9bd3ea499143fa0337e5ceac1.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/c2780fcb90a2db521f51c12e423b7ea3/-/horizon-files-prod/ed/picture/qdekj2j0/a34f172f1b59314b09881abd6275c31b0be69b1f.jpg', nan]"
462,Venant,iPhone,Yoff,Dakar,320000 ,Se vente des iPhone 12 Pro venant état pro avec toute accessoires à bon prix venez vit ans le magasin ave du facture es garantie posiblite de livraison,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/6829186cc56f081c3b836179b057b2bd/-/horizon-files-prod/ed/picture/qxj2x0v8/b3a48365040b0465bcc9c117679745a802f357d9.jpg', nan, nan, nan, nan]"
463,Venant,Huawei,Hlm,Dakar,58000 ,Huawei P30 Lite Memoire 128 Gb - Ram 6 Gb - Ecran 6.15 - Camera 48 Mpx - Batterie 3300 mAh,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5809ca6c40ef5ced8bb43e8f74c1dcbb/-/horizon-files-prod/ed/picture/qm5p9d52/ff3ea957d0c9ef0a1c693926e42ba2ed26f5ac4f.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/29d80c33612b018f12c31d872cc99a35/-/horizon-files-prod/ed/picture/qm5p9d52/02d4538540f0cbf0b7b1cce638d7163509508131.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/7c1196af8135115fcbe4de16b2abd467/-/horizon-files-prod/ed/picture/qm5p9d52/d23153bc8db7e3460a9f28e7ad8ff276d37638b4.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/d2de66aba7e5f14e9a010043f1bec2d0/-/horizon-files-prod/ed/picture/qm5p9d52/75514e54c88fbe4026b199d7eb315adaf52f3c3b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f36d44d2973a2544c98863bedaa8662/-/horizon-files-prod/ed/picture/qm5p9d52/472f81c9dabeb255a05cdd1390a0e51140780520.jpg']"
464,Neuf,Google,Plateau,Dakar,315000 ,Je Vends Google Pixel 7 Pro authentique version globale authentique 128 Go RAM-12 Go zéro rayures si intéressé appelle moi vendue sur facture et garantie au magasin. Livraison possible,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/b6e2df8a8449e449a6867014755ea2fb/-/horizon-files-prod/ed/picture/q8v5xnvr/6d1a326659a8d4edca44ec5c803fed6daee850de.jpg', nan, nan, nan, nan]"
465,Neuf,iPhone,Ouest foire,Dakar,830000 ,"Iphone 15 pro max titanium / Blanc 256 Gb 960.000 Fcfa
Iphone 15 pro titanium 128GB","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a3a4e44162a055d5b8978d76c2829387/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/q2jqg8kg/d37de8452a6527d0bd920188c68dec2c76b38f09.jpg', nan, nan, nan, nan]"
466,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
467,Neuf,Xiaomi,Parcelles Assainies,Dakar,130000 ,Xiaomi redmi note 12S dual sim 4glte mémoire interne 256go mémoire ram 8go écran tactile HD+ 6.43pouce Wi-Fi Bluetooth caméra devant et derrière 108mp batterie 5000mah avec charge rapide scellé dans sa boîte avec tous ses accessoires vendu sur facture et garantie 1ans livraison possible sur Dakar,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/455573848a1bfb3cc73be735fb84e2ca/-/horizon-files-prod/ed/picture/qenqjr9z/60e995cc5492614e5467c2aa20853c3786815cc4.png', nan, nan, nan, nan]"
468,Venant,Samsung,Plateau,Dakar,750000 ,Samsung galaxy fold 5 256/12go de ram en trr bon etat peu utilisé venant Samsung direct avec pochette original vendu avec facture et garantie,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/530d54afcf648b635c1e69fbe8a4247d/-/horizon-files-prod/ed/picture/qxj2eqnm/a94be6f248971f1803b38a04186a9f11bf5591a7.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9b12cf1faeeef9dece6750ad5702680/-/horizon-files-prod/ed/picture/qxj2eqnm/7c76215294643b1c8740258a5b2fd48443c3f5f2.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/e7c4fe880e825685d1ad666417a9075f/-/horizon-files-prod/ed/picture/qxj2eqnm/a94be6f248971f1803b38a04186a9f11bf5591a7.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/4e348678947f1e7d9e2d62c5099ae48f/-/horizon-files-prod/ed/picture/qxj2eqnm/7c76215294643b1c8740258a5b2fd48443c3f5f2.jpg', nan]"
469,Neuf,Samsung,Médina,Dakar,650000 ,Je vends des nouvelles arrivages de S23 256 et 512 giga tout neuf scellé authentique toute couleur disponible vendu dans un magasin sur facture livraison possible,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/40db68309aef37377d5240f0ef02a9d8/-/horizon-files-prod/ed/picture/q448d7wp/030857ba43f01a4c3433a92b36ad80648ea82523.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/fe0d315db42ad2484c53e5991600496a/-/horizon-files-prod/ed/picture/q448d7wp/78c227349a5da45ba0adfb1a8101d49b9302bebb.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/26bc4688c5e2c2b4fc2b07c8f7017fd1/-/horizon-files-prod/ed/picture/q448d7wp/82f166eb508ca3714a27438755da1ad833f3402c.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/273c823a425249d36b3cdb122fa7584e/-/horizon-files-prod/ed/picture/q448d7wp/e01a62ec645529ace55961f5e714c195f37ea821.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f4facbab06853dc730f351f04346831/-/horizon-files-prod/ed/picture/q448d7wp/0f0238e46671af85287a06590000d9b84d355feb.jpg']"
470,Neuf,Autres,Colobane,Dakar,34900 ,Telephone villain v20 original tout neuf dans son carton Ecran tres large de 6 3 pouceersion Androïde tres rapide et puissant en promotion garantie vendu avec la facture et possibilité de livraison a un prix imbattable,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/600f8161cc3bd0d0aff2552ba4712119/-/horizon-files-prod/ed/picture/qkrgv0qp/079f6dc439a66bae6b722af0a3e37a91fa9d07cb.jpg', nan, nan, nan, nan]"
471,Venant,Samsung,Médina,Dakar,135000 ,"New arrivage Samsung Galaxy S10 plus 128 giga venant des usa disponible en plusieurs couleur. Vendu sur facture et garantie , possibilité de livraison partout au Sénégal.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/8aa799b37ac10f2a4d094085b2bdf585/-/horizon-files-prod/ed/picture/q0ggkenx/2774d07d1cf6e96ef28590b800e380a5fb43292d.jpg', nan, nan, nan, nan]"
472,Venant,iPhone,Médina,Dakar,650000 ,"Description
New arrivage iPhone 14 pro max 256 giga et 512 Giga 2 SIM venant avec chargeur en excellent état stock limité . Vendu sur facture et garantie , possibilité de livraison partout au Sénégal","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/ed4a47cf0e43352fc24400b5c7521d16/-/horizon-files-prod/ed/picture/q787epmn/d768e6badaa730e8b56b45ab3a996056b7fdc767.jpg', nan, nan, nan, nan]"
473,Venant,Huawei,Médina,Dakar,50000 ,"Salut je vend des Huawei mate 8 128 Giga venant des usa avec chargeur ,vendu sur facture et garantie + possibilité de livraison partout au Sénégal .","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/512501058973228332a262204590f91e/-/horizon-files-prod/ed/picture/q0gwgp9g/2e04fcf88a6b651d2c7bce692fc33b96265f8b71.jpg', nan, nan, nan, nan]"
474,Venant,Samsung,Médina,Dakar,165000 ,"Le Samsung Galaxy S21 est le porte-étendard de la marque, succédant à la gamme S20. Il est équipé d'un SoC Exynos 2100 (gravé en 5 nm), d'une batterie de 4000 mAh et de 3 capteurs photo : le principal à 12 mégapixels, un capteur de 12 mégapixels et un téléobjectif de 64 mégapixels.vendu sur facture et garantie + possibilité de livraison partout au Sénégal.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5063f7b70b4ae9d4bde07dd1f95d867c/-/horizon-files-prod/ed/picture/q444e4ke/be5d75b8f1ed9d490527b8dfc5eeb6f41837e78d.jpg', nan, nan, nan, nan]"
475,Neuf,Samsung,Médina,Dakar,150000 ,Des telephone Samsung galaxy A25 neuf à des prix très abordables pour plus d'informations n'hésitez pas à me contacter merci,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2eb0eca9e38890a7afeed959babd4bb0/-/horizon-files-prod/ed/picture/qrzv0ezg/1e45a81306c986db21ed4e88d688af2db89d1e3b.jpg', nan, nan, nan, nan]"
476,Neuf,Samsung,Plateau,Dakar,520000 ,Samsung galaxie s23+ dual sim neuf dans sa boîte authentique vendu sur facture et garantie est disponible à la boutique livraison possible,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/f69d7b78b79344be3ddd6b45acac9cbc/-/horizon-files-prod/ed/picture/qm5p9n0q/e764fd558e743dd386d2096af229f3bfe0d62fde.jpg', nan, nan, nan, nan]"
477,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
478,Venant,iPhone,Ouakam,Dakar,225000 ,"Iphone 11 128Go
Couleur dispo vert , mauve et jaune","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/d8944d8ffcdcf8a261ab9df26fe6bb83/-/horizon-files-prod/ed/picture/q448060v/c8b2f2df990212aa9f53e22785493a8b9b749fb0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/bda115f973ff32cf5cfac3d7a77260fe/-/horizon-files-prod/ed/picture/q448060v/4bdce9663d74f6dbd6dbb0ed3cb235fb7a74ac1b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/661b7f7f7d9d7bbf8b8c03f4372635d9/-/horizon-files-prod/ed/picture/q448060v/3737cdf5a253771141a884d5765281af8e0b7b31.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/45ee15ad253e14353af0fee7a62493c0/-/horizon-files-prod/ed/picture/q448060v/5097e11c1664450883bfc87e4efbce65055c42ae.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0bbbb1d3bfee1955c9e9a86c25a89a70/-/horizon-files-prod/ed/picture/q448060v/4d9d1c60ab9587ad15b62fa7febff8ab21df1c68.jpg']"
479,Neuf,Samsung,Fenêtre mermoz,Dakar,1099000 ,"Le nouveau Samsung Galaxy Fold5 1TB DUAL SIM est disponible chez SS Multimédia en noir.Le Samsung Galaxy Fold 5 possède deux écrans AMOLED 120 Hz adaptatif, un de 7,6 pouces à l'intérieur et un de 6,2 pouces à l'extérieur. Il est équipé d'un triple capteur photo principal polyvalent (ultra grand-angle et téléobjectif), d'un capteur frontal de 10 mégapixels et d'un capteur masqué sous son écran intérieur de 4 mégapixels. On retrouve également un SoC Snapdragon 8 Gen 2 couplé à 1TB de stockage et une batterie de 4400 mAh.Produit neuf et scellé.
Garantie 1 an.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/92247162a471a62154d9ff7725fb4814/-/horizon-files-prod/ed/picture/qpd6jqdw/48f4c391391eb3e695d7e031757cc23bf349e967.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9beaf34403f905b2701229ffd47eb6d/-/horizon-files-prod/ed/picture/qpd6jqdw/6afb529a4a6dd90696cc7ff741fa77f55709b806.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/ea5b0c02542ca4bc6e82ceccbf49928b/-/horizon-files-prod/ed/picture/qpd6jqdw/44cb04b29f33b5c243b0e4ace7e809897b251de6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1d622d325bc1299b8eb94b76bae0abb0/-/horizon-files-prod/ed/picture/qpd6jqdw/cebcc97668b2e02ec6b01f75c0d3ad7261ebb7b1.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/aaf935e2037b4c6e60be4473b587113a/-/horizon-files-prod/ed/picture/qpd6jqdw/48f4c391391eb3e695d7e031757cc23bf349e967.jpg']"
480,Venant,Asus,Patte d‘oie,Dakar,750000 ,"L'Asus ROG Phone 5 Ultimate est le modèle le plus musclé des trois versions gaming de la marque annoncé en 2021. Il possède les mêmes caractéristiques que la version pro, avec 18 Go de RAM et 512 Go de stockage.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/8b54012d5d876de928e32b5e1e04eb4b/-/horizon-files-prod/ed/picture/q448qpje/9dad2ee973a74875e02538e33f648d0883659d33.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/52e7caff037bc719c7b4866e6260346e/-/horizon-files-prod/ed/picture/q448qpje/4696d3fd3421516d65c36d1ef374f3b1f04dca04.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/03e0d945ca2b3cb36bbb67689f1757e9/-/horizon-files-prod/ed/picture/q448qpje/6ebc8afb5566ee056c1de44a8c7b2bf6206b2041.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/7187af89a6925f4e258467729905385a/-/horizon-files-prod/ed/picture/q448qpje/f8ae067829b5401f50fae606c136df09f621a87b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/ab9e2be7074498ceece30711268e3e5d/-/horizon-files-prod/ed/picture/q448qpje/02d4edc1d420e88547cc7dce24f3676a9d212f82.jpg']"
481,Venant,iPhone,Hann maristes,Dakar,285000 ,Bonjour je vends des iphone 13 128 giga venant de france,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2bdcdfa8def4e8cb3ececdf4f664eab6/-/horizon-files-prod/ed/picture/q0gw09zg/1e44c8dd06f6f045a2802956b803e043bba8cace.jpg', nan, nan, nan, nan]"
482,Neuf,iPhone,Médina,Dakar,700000 ,Iphone 15plus 128go scellé sim physics couleur pink rose neuf direct by apple disponible sur facture et garantie possibilité de faire la livraison echange possible avec iPhone seulement,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/087cee885c9fc854d8515fe304e2f487/-/horizon-files-prod/ed/picture/q0gw5w7k/fb04c5e480186cb7748a2bcd304da3b803ec7a28.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/27c5e71f09a9d5197580a73b5dca28d8/-/horizon-files-prod/ed/picture/q0gw5w7k/f0e842e97bc9b7098b5e2612579f56b619a1e1cf.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/5206b1ef15bc7fda1be3e1dad826b38c/-/horizon-files-prod/ed/picture/q0gw5w7k/fb04c5e480186cb7748a2bcd304da3b803ec7a28.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/6a43cf8e038e6f6c996d1b96ae033562/-/horizon-files-prod/ed/picture/q0gw5w7k/f0e842e97bc9b7098b5e2612579f56b619a1e1cf.jpg', nan]"
483,Neuf,Honor,Plateau,Dakar,245000 ,"Honor Magic 6 Lite annoncé fin 2023 se positionne comme un modèle milieu de gamme, avec un écran AMOLED 120 Hz de 6,78 pouces. Il est animé par un SoC Qualcomm Snapdragon 6 Gen 1, couplé à 8 Go de RAM (extensible jusqu'à 16 Go via RAM virtuelle) et 256 Go de stockage.À l'arrière se trouvent trois capteurs photo : un grand-angle de 108 mégapixels, un ultra grand-angle de 5 mégapixels et un macro de 2 mégapixels, et son autonomie est assurée par sa batterie de 5300 mAh. Scellé vendue sur facture et garantie au magasin. Livraison possible","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/6262b0edf88c1346e0d5155fce49dec0/-/horizon-files-prod/ed/picture/qgq90e6m/e1bc2121950153873a2d854a02c28520a43b084b.jpg', nan, nan, nan, nan]"
484,Neuf,Google,Plateau,Dakar,290000 ,Je vends téléphone Google Pixel 7 neuf authentique scellé 128 Go RAM-8 Go agréable a utilisé neuf juste a 315mil prix fixe et non négociable garantie avec facture merci de me contacter. Livraison possible,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/d4ff29122d75b1bb84cee84d54fcd1a1/-/horizon-files-prod/ed/picture/q56x5256/e112d4d4e23929efd36776e5246b7a92aa95cfa1.jpg', nan, nan, nan, nan]"
485,Venant,Huawei,Plateau,Dakar,380000 ,"Je vends un téléphone Huawei Mate 50 Pro authentique venant état neuf agréable utilisé avec qualité très propre, prix fixe et non négociable garantie avec facture merci de me contacter","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5983cf65682809ca09970ffa8e5e9063/-/horizon-files-prod/ed/picture/qngxzen0/ee5a9b6ab35d4752c4372d4155e8de805c039ad0.jpg', nan, nan, nan, nan]"
486,Venant,Samsung,Médina,Dakar,110000 ,Samsung galaxy s10 venant 128gp ram 8go ultra propre machalah comme neuf aucun rayure empreinte digitale connexion 4g résistant à l'eau et à la poussière jolie dising garantie 1an avec possibilité de livraison avec facture sous 2h.nb prix fixe et je ne fais pas d échange merci.,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/b6e6330f02e554562e65f17dbd990939/-/horizon-files-prod/ed/picture/q2jq827j/696c739155fb36e6cb77e879fd1a31f305fe269d.jpg', nan, nan, nan, nan]"
487,Venant,Samsung,Biscuiterie,Dakar,135000 ,"Samsung Galaxy Note 9
✔️128Go - RAM 6Go
✅️Vente sur facture et garantie✨️2
Livraison possible✅️🛵","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2096c62c74dc5526c9a20f82a92992e9/-/horizon-files-prod/ed/picture/q0gw09zx/05880c30e363fc2911630da2cefe66f118934a37.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/a38b1bcd66c93b108c336c4c9888913e/-/horizon-files-prod/ed/picture/q0gw09zx/cbb87adf2d845f35eac5c6d8fdc47ed70c45cf67.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/39652c395646057fd8f0f94e3dd404fa/-/horizon-files-prod/ed/picture/q0gw09zx/6eacadfde8c96f8774a34bb7680a4a80c7ff5365.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/3903ec5b7604fe78aa2ea0bad6e5e8df/-/horizon-files-prod/ed/picture/q0gw09zx/05880c30e363fc2911630da2cefe66f118934a37.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/c6fc75ab8a7d365fab67e1176e74a473/-/horizon-files-prod/ed/picture/q0gw09zx/cbb87adf2d845f35eac5c6d8fdc47ed70c45cf67.jpg']"
488,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
489,Venant,Samsung,Biscuiterie,Dakar,280000 ,"Samsung Galaxy S21 Ultra 5G
✔️128Go - RAM 12Go
✅️Vente sur facture et garantie✨️","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/53f16bba3f9339083641be0f89f39c2d/-/horizon-files-prod/ed/picture/qrzv4j0j/03006f1ef4c10aec02570277097d593c201b7ecb.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/a1800518f34a6a36e2c24c0c0489c38e/-/horizon-files-prod/ed/picture/qrzv4j0j/25d09298b9b02e24408b03aa3b91408713f36f9c.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/629ea57d887966f6290acb1f17e78f80/-/horizon-files-prod/ed/picture/qrzv4j0j/a9f2aa7532d98499c4fb6e437c88d61d869db753.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/81f72b5e0944a3d10d8981df1f99e83f/-/horizon-files-prod/ed/picture/qrzv4j0j/03006f1ef4c10aec02570277097d593c201b7ecb.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/531775ea58c77a0f2d204ccd4209b5cb/-/horizon-files-prod/ed/picture/qrzv4j0j/25d09298b9b02e24408b03aa3b91408713f36f9c.jpg']"
